,index,MEMBER_NO,ID,PW,NAME,MOBILE_NO,RRN,BIRTHDAY,AGE,GENDER,ISNATIVE,ADDRESS,ADDRESS_DETAIL
170,171,Z8644281941ST,hanminjun@hotmail.com226,623698,윤미경,017-053-4954,676836-1175699,1943-04-05,67,M,N,울산광역시 종로구,잠실3길 (영식최동)
171,172,Z6514247181ST,gimyeongsu@ju.kr372,713788,김건우,016-748-8332,700307-2174493,1969-05-29,51,M,N,전라북도 고양시,테헤란5로 (숙자전마을)
172,173,Z7924252711ST,dgim@hotmail.com634,622630,손동현,064-707-5988,853969-2070494,1932-05-03,61,M,N,충청북도 춘천시,논현7길
173,174,Z9313238881ST,seohyeon77@icoe.com988,552030,이서윤,019-287-6874,891582-2199504,1933-01-09,60,F,N,광주광역시 서대문구,봉은사길
174,175,Z8724250341ST,iseungmin@naver.com11,484538,강민재,055-241-6861,665617-1569582,1938-11-28,66,F,N,대전광역시 용산구,삼성길
175,176,Z5144242191ST,li@coegimbag.com630,926648,이진호,018-245-4882,723533-2033284,1972-11-07,47,M,N,충청북도 고양시,가락로 (서연허하면)
176,177,Z3644281431ST,ijungsu@dreamwiz.com999,773474,김정순,061-846-0310,857053-1936847,1970-11-17,47,F,N,서울특별시 광진구,봉은사로
177,178,Z2404228941ST,junseonam@hanmail.net178,180710,김서영,042-898-9039,781616-2070661,1990-03-24,30,F,N,세종특별자치시 은평구,반포대가
178,179,Z2523293621ST,sunogcoe@hotmail.com863,630914,김정자,042-482-8034,927774-1888202,1988-05-06,33,M,N,충청남도 용인시,봉은사2길 (지혜장박면)
179,180,Z1213282241ST,gimjeongnam@live.com477,334800,이영식,041-195-5070,858047-1671736,1996-09-28,28,M,N,충청남도 고양시,역삼로 (준서장리)
180,181,Z7733252601ST,ijunseo@igim.com144,852117,박도윤,02-4286-3907,758904-2100064,1947-11-01,72,F,N,대전광역시 서구,논현067길
181,182,Z6114291911ST,ison@yu.com502,753512,김종수,019-724-7484,615939-1793561,1966-05-08,56,F,N,경상북도 오산시,언주0로
182,183,Z7534226691ST,qbag@yu.kr408,569968,이숙자,016-014-6424,792117-2046600,1961-12-27,57,M,N,대구광역시 서구,압구정4거리 (민수류박읍)
183,184,Z7663210691ST,byeongceolcoe@nate.com729,234190,김지영,051-519-4286,919344-2302831,1936-03-12,71,F,N,인천광역시 노원구,양재천길 (은지박읍)
184,185,Z8744221621ST,gimminji@gimhong.kr310,169163,최경희,011-482-4283,656781-1342850,1939-02-20,71,F,N,서울특별시 관악구,개포8거리
185,186,Z1614298361ST,hanyeongjin@jusighoesa.com970,552996,이지은,011-155-1187,932974-1926012,1992-12-18,28,M,N,전라남도 부여군,언주로
186,187,Z3334226851ST,ggo@nate.com330,136503,고영미,052-195-9820,634388-1722851,1990-05-24,33,F,N,대전광역시 성북구,테헤란길
187,188,Z1814285571ST,jiyeon03@baegim.kr890,758638,김정훈,031-896-4662,724312-1919782,1980-09-16,30,F,N,강원도 안양시,양재천15길
188,189,Z5434296491ST,gimhyeonu@jangigim.com458,786311,박현준,053-385-8548,890635-2016081,1967-03-16,54,M,N,경기도 김포시,학동가 (종수박읍)
189,190,Z9353268441ST,jihyeon22@coemun.com533,946160,이지연,061-810-4789,657829-1209288,1934-02-24,77,F,N,대구광역시 영등포구,선릉거리 (지혜박김동)
190,191,Z2644290981ST,eungyeong71@yu.com834,281377,구서준,063-278-8540,791791-1416200,1986-10-29,34,M,N,경기도 과천시,서초대로
191,192,Z8733259671ST,ieungyeong@seoihong.kr941,158870,정지민,031-784-3377,944753-2098892,1958-10-17,74,M,N,경상북도 화천군,가락길 (영호김정마을)
192,193,Z6534261141ST,eunjeongan@gmail.com545,920724,윤지영,018-643-6582,843620-1412176,1969-04-04,50,F,N,대전광역시 종로구,개포784길
193,194,Z5524233311ST,fgim@naver.com204,562931,이현숙,018-666-9364,694559-1579879,1968-12-05,58,M,N,부산광역시 관악구,역삼거리 (옥순송엄면)
194,195,Z2544254201ST,minsu92@ijo.com808,594362,김재현,064-776-7645,713703-2350481,1983-06-13,37,M,N,울산광역시 노원구,언주가
195,196,Z9534210131ST,jiweon58@hanmail.net915,889340,강현숙,043-400-5751,875724-1577582,1959-01-09,79,M,N,부산광역시 금천구,논현로
196,197,Z0424217931ST,heojihye@yu.kr588,414212,안정남,055-331-7552,906886-1268198,1997-10-15,21,F,N,광주광역시 마포구,오금거리
197,198,Z3814249291ST,mijeong30@jusighoesa.com225,881647,김영희,032-611-6066,930478-1910942,1977-11-07,45,M,N,인천광역시 성동구,언주529로 (숙자고동)
198,199,Z2044247741ST,kgang@hotmail.com458,981532,김영길,052-007-8466,777192-1151195,1982-10-19,31,F,N,광주광역시 성동구,만안구 개포길 (준호최마을)
199,200,Z3224240361ST,ai@yuhanhoesa.kr627,850145,이은주,054-775-4339,692012-1671950,1986-12-30,38,F,N,전라남도 오산시,언주로
200,201,Z3224291531ST,yeongsugi@jusighoesa.kr232,361320,김우진,052-224-8956,650221-1111282,1990-02-26,35,F,N,전라북도 수원시,압구정길 (지연이양면)
201,202,Z5734299981ST,jongsui@dreamwiz.com470,585922,최예진,053-067-7151,979569-2161507,1968-02-09,54,M,N,울산광역시 관악구,테헤란51가
202,203,Z7604237401ST,zgim@obag.kr188,714508,임영철,051-912-9630,698587-2346449,1938-07-15,78,M,N,제주특별자치도 군포시,가락735로 (상철황동)
203,204,Z7714286001ST,jgim@bagbaeg.org326,782973,최혜진,032-285-7747,810414-1277193,1959-12-19,65,M,N,전라남도 청주시,반포대610길
204,205,Z0063221411ST,jaehyeoncoe@gimanbag.kr186,702750,박정남,02-7669-8663,830533-1643398,1992-08-19,28,M,N,경상남도 화천군,언주8거리
205,206,Z7353235941ST,kgim@hanmail.net430,637715,이예진,011-018-2587,670698-2260393,1967-12-17,59,M,N,인천광역시 마포구,선릉69가 (도윤윤이동)
206,207,Z4824257211ST,ncoe@ju.kr806,240079,박은영,031-969-4719,829649-1391871,1977-12-13,45,F,N,경상남도 충주시,삼성066거리 (시우주동)
207,208,Z2814242111ST,seonyeong68@hotmail.com842,199649,한성호,010-0937-8698,878010-1731351,1983-08-02,34,M,N,전라북도 보은군,삼성로
208,209,Z8413220151ST,junseo73@live.com296,950064,이지훈,054-893-3554,951262-1685837,1955-12-06,70,M,N,전라북도 철원군,논현866로 (승현김동)
209,210,Z1814241791ST,uson@ryusonggim.kr959,605011,이병철,033-202-8953,947864-1994991,1982-08-21,37,F,N,부산광역시 종로구,가락4가
210,211,Z0744278021ST,qi@yuhanhoesa.com109,289450,김보람,033-557-2059,695137-1644829,1999-05-30,27,F,N,광주광역시 금천구,학동4가
211,212,Z8963246421ST,seoyun37@hotmail.com303,642033,권예지,070-5282-3208,703832-1979765,1940-09-12,64,F,N,울산광역시 성북구,석촌호수56가 (영진이읍)
212,213,Z0724227461ST,jinhoi@nate.com808,879993,박정식,033-418-3178,792919-1123929,1998-07-12,27,M,N,강원도 태백시,오정구 압구정39가 (서준이읍)
213,214,Z3404223491ST,coeseonghyeon@nate.com238,132215,김성훈,018-748-0448,754824-2006926,1984-04-07,39,F,N,전라북도 금산군,봉은사거리
214,215,Z0390101961ST,siu42@jusighoesa.kr762,496265,오예지,042-853-5318,979099-1278696,1995-02-01,24,F,N,대구광역시 양천구,학동길
215,216,Z8724260141ST,ogsun27@igim.net940,501584,장중수,063-222-8924,862533-2032851,1935-04-15,62,F,N,경상남도 천안시,압구정73로 (윤서오구마을)
216,217,Z0534261171ST,jeongunggim@hotmail.com281,174104,이중수,010-7082-6303,909693-2021519,1993-06-12,28,F,N,대전광역시 서대문구,잠실거리
217,218,Z7824298441ST,seoyun22@hanmail.net421,817903,정영철,052-852-6519,854331-1570642,1930-11-02,72,F,N,경상북도 영동군,가락317길 (예원김동)
218,219,Z6863239731ST,seongmini@dreamwiz.com907,558163,양예원,033-149-2165,882818-1433537,1963-04-10,56,F,N,충청북도 평창군,서초대길
219,220,Z7513253381ST,hyeonu03@dreamwiz.com528,468576,장채원,033-090-7560,905663-1778506,1967-12-17,56,M,N,서울특별시 구로구,도산대8로
220,221,Z3273285821ST,jeongnam52@yuhanhoesa.com44,779256,김명숙,054-032-9709,919679-1427495,1986-03-05,31,F,N,부산광역시 동대문구,반포대로 (서윤차리)
221,222,Z0014282521ST,yunseogim@yu.com41,965535,백혜진,010-8234-4358,705354-1135761,1998-09-22,22,M,N,부산광역시 강동구,권선구 역삼가 (명숙김마을)
222,223,Z8853272591ST,nbag@daum.net515,224198,김은주,018-378-5557,687308-2006383,1957-08-09,68,M,N,경상남도 양양군,청원구 가락가 (성훈김임읍)
223,224,Z0923297401ST,yujingim@hotmail.com482,942250,배서현,063-040-3698,685686-1328756,1994-02-13,29,M,N,경기도 제천시,봉은사가 (순옥이동)
224,225,Z6824270941ST,imyeongja@naver.com479,820203,전은정,053-869-1012,861952-2383449,1965-11-28,55,M,N,서울특별시 서초구,가락거리
225,226,Z2644296811ST,gna@nate.com865,811935,장정남,061-268-0316,861422-2382501,1986-07-19,36,F,N,서울특별시 도봉구,테헤란길
226,227,Z1744241211ST,gimjeongja@hanmail.net337,302576,장지혜,016-511-9586,693115-2206237,1982-02-22,32,F,N,경기도 인제군,역삼06거리 (재현박김리)
227,228,Z5514274561ST,xu@daum.net647,886489,홍수빈,033-004-4854,607333-1562075,1977-05-27,47,F,N,세종특별자치시 양천구,오금거리 (미영나권마을)
228,229,Z9733260621ST,yeongceol58@nate.com606,240083,박은경,052-763-9710,838748-1497241,1951-05-16,60,F,N,제주특별자치도 인제군,잠실길 (미숙강마을)
229,230,Z9504231831ST,bagdohyeon@nate.com240,166137,장예은,043-797-9725,777106-2316415,1934-10-02,78,M,N,세종특별자치시 남구,도산대24거리 (우진김읍)
230,231,Z1644251671ST,myeongjayun@yu.org839,786027,박예지,031-801-4320,605562-2343486,1996-04-01,25,F,N,대전광역시 노원구,오금78거리 (서준김마을)
231,232,Z6763261021ST,myeongjagang@minhan.kr865,874786,박정수,070-8729-1595,949149-1950459,1966-10-27,51,M,N,대전광역시 동대문구,서초대304로 (도현김리)
232,233,Z2824266741ST,jihyegim@hongibag.kr3,204596,성지훈,064-782-5826,970891-1804576,1984-10-12,39,F,N,울산광역시 광진구,학동8거리
233,234,Z0233287551ST,jiyeon27@daum.net160,700038,송동현,018-808-2449,633288-1788914,1999-02-09,24,F,N,세종특별자치시 강북구,서초대거리
234,235,Z9724210641ST,haeun50@gmail.com852,719055,한경숙,011-201-4375,713845-1177166,1936-05-03,62,F,N,충청남도 의왕시,석촌호수18길
235,236,Z7953257281ST,hjin@yu.net462,366781,송영호,053-433-4859,685473-1225849,1939-05-01,79,M,N,충청남도 보은군,학동0거리 (민재장김읍)
236,237,Z9724262401ST,iseohyeon@bagi.org501,639725,김혜진,02-0535-6586,787313-2363198,1943-06-16,72,F,N,강원도 속초시,역삼가
237,238,Z4604218671ST,myeongja95@yu.net407,420261,이선영,044-535-2915,919486-1154073,1971-11-21,40,F,N,제주특별자치도 청주시,영동대길 (예지김리)
238,239,Z8043230771ST,wbag@gmail.com841,170468,이정수,062-456-3479,821032-1520774,1956-09-18,66,M,N,경상남도 군포시,서초대6가
239,240,Z7924259241ST,jingyeongsu@hotmail.com64,985413,배지연,070-8605-8820,957225-1933085,1935-03-16,76,F,N,강원도 단양군,압구정251가
240,241,Z4514265681ST,kgim@nate.com242,161326,조지후,055-629-4703,861799-2223267,1977-12-17,47,F,N,세종특별자치시 중구,봉은사길
241,242,Z8434241591ST,xheo@seobaggim.kr863,162096,김영일,031-336-9822,971052-1613568,1955-05-18,79,F,N,서울특별시 구로구,백제고분132로 (영숙한리)
242,243,Z5943263071ST,ijihu@naver.com874,759786,이하은,051-535-7965,823051-1491232,1969-03-07,51,M,N,대구광역시 은평구,압구정길 (은지이권마을)
243,244,Z9714290201ST,songgwangsu@yu.com244,219433,김중수,016-284-4802,648402-1828016,1938-01-20,77,F,N,전라남도 연천군,양재천37로 (병철윤동)
244,245,Z8534271931ST,ijeongsig@nate.com943,697004,최옥자,063-612-5316,763246-1234208,1935-06-05,79,F,N,세종특별자치시 강북구,삼성9로 (은경장주마을)
245,246,Z4714290731ST,ryuseonghyeon@hotmail.com128,683897,김명자,064-711-5123,879355-1343828,1975-01-04,45,M,N,대전광역시 양천구,동남구 봉은사로
246,247,Z9253299731ST,seohyeon64@jusighoesa.kr296,174825,임상훈,041-016-9862,778230-1664382,1938-04-20,66,M,N,경기도 양양군,서초대길 (정남서김리)
247,248,Z2453224361ST,sugjagu@gimhwangi.com883,237780,김상현,043-283-9818,918447-1780742,1984-12-27,36,F,N,제주특별자치도 용인시,도산대376길
248,249,Z9714291161ST,geonu13@gimgimgim.org104,581374,배준영,062-295-1670,965114-2190787,1945-02-16,63,F,N,경상남도 군포시,도산대가 (현숙김읍)
249,250,Z5714219931ST,myeongsuggwag@gimo.kr639,341832,윤은영,041-515-8896,942669-1217627,1963-07-10,57,F,N,전라남도 수원시,삼성6길 (시우김읍)
250,251,Z4424282401ST,jeongja16@daum.net773,493621,김경숙,018-647-4629,668125-1738708,1977-05-09,40,M,N,전라남도 고성군,가락로
251,252,Z4714258381ST,seonghoseong@nate.com820,298767,남민석,010-5625-5150,887465-1192366,1979-09-14,42,F,N,강원도 원주시,압구정로 (진호박최읍)
252,253,Z1914246421ST,mgim@daum.net834,681962,고재호,032-683-6069,885624-2150416,1983-05-20,33,F,N,대전광역시 서초구,석촌호수로 (민석임리)
253,254,Z1643281751ST,bagsunja@ju.com295,719090,박예진,032-394-5552,707641-1208888,1995-12-05,26,F,N,강원도 정선군,강남대거리
254,255,Z1634250781ST,sanghoi@naver.com764,670877,양영순,033-247-9585,985729-1437270,1995-01-02,24,M,N,전라남도 청주시,오금47로
255,256,Z6523239791ST,ji@hotmail.com249,201591,양예준,02-5385-7030,678916-1307857,1965-12-26,53,M,N,제주특별자치도 부천시,서초대795길
256,257,Z1223227851ST,agim@ju.org740,532136,김지우,055-414-5023,669580-1454331,1991-10-15,20,F,N,경상북도 오산시,삼성가
257,258,Z0644241761ST,jaehyeon76@gweongang.net217,106077,송영희,019-268-2214,619015-1601426,1995-05-06,23,M,N,제주특별자치도 제천시,개포거리
258,259,Z0814222131ST,hanseonghun@coehwang.com905,630598,박정호,063-857-6644,814616-1499664,1993-05-04,22,M,N,충청북도 안산시,학동길 (미정서노마을)
259,260,Z5253218851ST,yeongsun58@naver.com490,360843,박윤서,063-305-9903,790742-2295448,1977-05-01,41,F,N,대전광역시 중구,개포가
260,261,Z4473217681ST,gwagjeongja@gimgim.org512,149033,이정자,031-670-7384,915097-1352099,1971-06-22,48,M,N,전라북도 고양시,역삼918거리
261,262,Z0724278991ST,fi@bagnam.com463,936796,장성호,033-190-8206,975088-2302395,1999-01-02,21,M,N,경상남도 고양시,압구정거리
262,263,Z7933279741ST,fi@naver.com152,571465,강영철,062-396-9249,900191-1471213,1948-10-01,76,F,N,전라남도 평창군,잠실거리 (순옥박면)
263,264,Z8534258431ST,seojunheo@live.com720,805999,김준혁,032-542-1046,949288-1146481,1955-05-15,66,F,N,인천광역시 동작구,잠실로 (미정오류마을)
264,265,Z4824249331ST,minjihan@gmail.com270,487356,박성현,054-700-0064,687332-1736307,1977-12-15,49,F,N,인천광역시 동대문구,개포077로
265,266,Z8784602131ST,gangyeongsig@live.com651,251819,박재호,062-885-9760,756925-1710666,1955-04-09,67,M,N,대전광역시 서대문구,테헤란로 (민수안김면)
266,267,Z4523211281ST,kseo@daum.net889,848871,조하은,043-042-7074,697059-1558982,1977-06-07,44,M,N,경기도 인제군,논현752로
267,268,Z8054211911ST,gyeongsugi@bagan.kr96,262019,박광수,017-656-4064,629278-1362713,1956-03-28,67,M,N,경기도 평창군,삼성가
268,269,Z2824225631ST,qseong@gimhwangheo.com246,971710,권선영,064-742-1864,659276-1170125,1981-04-01,38,M,N,울산광역시 강남구,강남대904로
269,270,Z2113258291ST,caeweoni@gimbag.com108,313764,김영식,061-426-3774,616702-2350586,1984-12-01,36,M,N,대전광역시 강북구,도산대846거리 (영수박박리)
270,271,Z5644253491ST,yeeunsim@goi.kr793,590212,최시우,043-909-2234,764627-2033764,1965-04-02,59,M,N,대구광역시 광진구,봉은사7로
271,272,Z5414215471ST,junseoi@jusighoesa.kr704,113018,송춘자,053-209-4599,607159-1233212,1978-03-20,43,M,N,울산광역시 동대문구,봉은사가
272,273,Z0643239691ST,minseog10@gmail.com402,373364,주정수,016-857-7848,841460-2121265,1999-04-24,28,M,N,전라북도 논산시,학동183길
273,274,Z9833273161ST,egim@dreamwiz.com806,519689,차서영,055-154-9772,977913-2278054,1958-04-12,60,M,N,대전광역시 강북구,흥덕구 반포대52가
274,275,Z8914271481ST,fo@daum.net373,139240,박서영,063-957-9535,948206-1537382,1956-09-27,64,M,N,경상남도 고양시,서초대97가 (경희이김읍)
275,276,Z6544274291ST,haeun24@gimi.com58,293959,이병철,053-228-9155,679295-1508287,1968-04-12,57,F,N,충청남도 제천시,동안구 오금가
276,277,Z3814216781ST,gimbyeongceol@jusighoesa.org844,692213,이도윤,055-057-4988,620200-1911787,1974-04-23,47,F,N,강원도 청주시,잠실거리
277,278,Z6943261241ST,minjae21@jusighoesa.com26,722285,임승민,031-011-9822,738934-1999774,1966-11-07,56,F,N,부산광역시 중구,언주가
278,279,Z4014235301ST,jongsugim@yuhanhoesa.com674,423847,한지혜,055-977-5177,955267-1495176,1973-06-29,40,F,N,경상북도 속초시,학동길 (순옥곽마을)
279,280,Z9724210101ST,seonghunjang@yu.kr864,869532,한영일,032-148-2293,642257-1463434,1942-09-14,67,F,N,전라남도 화천군,압구정273가
280,281,Z2633272261ST,gweonjunhyeog@ju.org126,451252,김준영,010-1411-7838,808486-1585042,1982-09-27,31,M,F,경상남도 철원군,논현거리
281,282,Z0534222631ST,rgim@nate.com78,214947,김승현,063-310-1653,846976-1801884,1996-03-11,29,M,N,대구광역시 도봉구,중원구 봉은사길 (지훈김면)
282,283,Z9534268031ST,munyeji@live.com79,761071,최채원,063-667-6267,847292-1500945,1957-11-30,70,F,N,부산광역시 강서구,영동대4거리 (예진최면)
283,284,Z2453257831ST,ho@yu.com830,271522,박성훈,010-6638-6765,870613-1152864,1982-06-26,35,F,N,경상남도 용인시,봉은사길 (정식주김읍)
284,285,Z0524230091ST,bagsanghyeon@naver.com579,140234,윤옥자,018-375-6047,792497-2373569,1991-01-10,23,M,N,세종특별자치시 성동구,반포대437가 (상훈황리)
285,286,Z5914257911ST,agim@hotmail.com316,275344,최재현,031-490-1535,688908-1876294,1969-03-22,58,F,N,부산광역시 종로구,서초대거리
286,287,Z8753296381ST,junho67@dreamwiz.com570,211823,최정수,053-621-7198,853684-1380700,1941-02-03,66,M,N,경상남도 안산시,강남대86길 (지은안동)
287,288,Z5424245181ST,jeongnam61@dreamwiz.com118,100108,성미정,062-178-6031,940988-2324557,1963-02-08,52,M,N,제주특별자치도 속초시,도산대로
288,289,Z1563257241ST,lan@yu.com843,200028,김동현,041-320-3823,813174-1620474,1999-01-24,24,F,N,경상북도 청양군,가락가
289,290,Z5463231191ST,yeongjin14@yu.com123,178256,안상호,052-508-4148,601213-2042175,1977-02-02,41,F,N,세종특별자치시 관악구,선릉0길
290,291,Z0634236931ST,wbag@igim.com770,134845,이은정,042-705-3675,957022-1889172,1996-08-17,22,M,N,전라남도 서산시,영동대97가
291,292,Z0823277401ST,jiagim@gmail.com999,684598,박도현,044-315-8549,794086-1722487,1994-05-09,29,M,N,인천광역시 강동구,학동6가
